"Country","iso3","Region","Income","Year","GDP","Unemployment","Inflation","LifeExp","LaborForce","Continent","COVID"
"Bhutan","BTN","South Asia","Lower middle income",2019,3467.38598979356,2.72,2.72643037388829,72.005,66.364,"Asia","Pre-2020"
"Bhutan","BTN","South Asia","Lower middle income",2020,3092.12428399363,5.03,5.62936522632511,72.253,67.827,"Asia","Post-2020"
"Bhutan","BTN","South Asia","Lower middle income",2018,3300.55006461736,3.35,2.72396386183714,71.711,62.603,"Asia","Pre-2020"
"Bolivia","BOL","Latin America & Caribbean","Lower middle income",2022,3172.91046695036,3.552,1.74632872945968,67.434,78.267,"Americas","Post-2020"
"Bolivia","BOL","Latin America & Caribbean","Lower middle income",2020,2949.81955038243,7.903,0.940742153381827,62.906,72.869,"Americas","Post-2020"
"Bolivia","BOL","Latin America & Caribbean","Lower middle income",2018,3246.76434820658,3.519,2.27205987230154,67.699,71.798,"Americas","Pre-2020"
"Bolivia","BOL","Latin America & Caribbean","Lower middle income",2016,3077.57057564767,3.498,3.62321431764138,67.392,67.359,"Americas","Pre-2020"
"Bolivia","BOL","Latin America & Caribbean","Lower middle income",2021,3098.35062383781,5.089,0.737383721452307,61.427,77.79,"Americas","Post-2020"
"Bolivia","BOL","Latin America & Caribbean","Lower middle income",2017,3160.16421228968,3.655,2.8227580554717,67.536,68.634,"Americas","Pre-2020"
"Bolivia","BOL","Latin America & Caribbean","Lower middle income",2019,3272.38171029956,3.682,1.83954504969027,67.82,74.158,"Americas","Pre-2020"
"Bolivia","BOL","Latin America & Caribbean","Lower middle income",2015,2996.01289811344,3.111,4.05961041135646,67.205,67.537,"Americas","Pre-2020"
"Bolivia","BOL","Latin America & Caribbean","Lower middle income",2023,3226.08756009169,3.024,2.57688800489189,68.581,78.36,"Americas","Post-2020"
"Bosnia and Herzegovina","BIH","Europe & Central Asia","Upper middle income",2018,5360.17443893099,18.4,1.41710814018034,77.942,49.599,"Europe","Pre-2020"
"Bosnia and Herzegovina","BIH","Europe & Central Asia","Upper middle income",2016,4876.5347244666,25.408,-1.5841,77.124,50.086,"Europe","Pre-2020"
"Bosnia and Herzegovina","BIH","Europe & Central Asia","Upper middle income",2022,6327.06293910437,12.657,14.0208440826771,76.777,48.838,"Europe","Post-2020"
"Bosnia and Herzegovina","BIH","Europe & Central Asia","Upper middle income",2017,5099.81613758953,20.527,0.810133321953058,77.385,49.865,"Europe","Pre-2020"
"Bosnia and Herzegovina","BIH","Europe & Central Asia","Upper middle income",2021,5995.44817572385,14.897,1.98163900587619,74.567,48.812,"Europe","Post-2020"
"Bosnia and Herzegovina","BIH","Europe & Central Asia","Upper middle income",2019,5583.29732033466,15.692,0.562782154061217,77.394,49.262,"Europe","Pre-2020"
"Bosnia and Herzegovina","BIH","Europe & Central Asia","Upper middle income",2020,5490.75367062899,15.868,-1.05129600763489,76.04,48.752,"Europe","Post-2020"
"Bosnia and Herzegovina","BIH","Europe & Central Asia","Upper middle income",2015,4662.25883724069,27.695,-1.03602303425471,77.073,50.294,"Europe","Pre-2020"
"Bosnia and Herzegovina","BIH","Europe & Central Asia","Upper middle income",2023,6493.22233959649,10.668,6.10590112848281,77.85,49.428,"Europe","Post-2020"
"Botswana","BWA","Sub-Saharan Africa","Upper middle income",2021,6895.91184943107,23.106,7.24097765588445,63.303,63.994,"Africa","Post-2020"
"Botswana","BWA","Sub-Saharan Africa","Upper middle income",2017,6662.5764477869,19.664,3.3082807676822,65.42,62.766,"Africa","Pre-2020"
"Botswana","BWA","Sub-Saharan Africa","Upper middle income",2018,6843.84612121161,19.681,3.23801558947711,66.371,63.107,"Africa","Pre-2020"
"Botswana","BWA","Sub-Saharan Africa","Upper middle income",2016,6490.83463593483,19.329,2.81495791361944,64.32,62.461,"Africa","Pre-2020"
"Botswana","BWA","Sub-Saharan Africa","Upper middle income",2020,6254.24806377545,21.017,1.8903591682421,67.643,61.735,"Africa","Post-2020"
"Botswana","BWA","Sub-Saharan Africa","Upper middle income",2022,7159.5860618268,23.615,11.665567478802,68.749,64.621,"Africa","Post-2020"
"Botswana","BWA","Sub-Saharan Africa","Upper middle income",2019,6951.73188985979,20.094,2.77286442863323,67.167,63.48,"Africa","Pre-2020"
"Botswana","BWA","Sub-Saharan Africa","Upper middle income",2023,7269.05170664457,23.381,5.06761549343829,69.163,68.276,"Africa","Post-2020"
"Botswana","BWA","Sub-Saharan Africa","Upper middle income",2015,6141.20394726616,18.93,3.06203169580557,63.215,62.191,"Africa","Pre-2020"
"Brazil","BRA","Latin America & Caribbean","Upper middle income",2022,9032.08481566299,9.231,9.28010608956872,74.872,63.527,"Americas","Post-2020"
"Brazil","BRA","Latin America & Caribbean","Upper middle income",2023,9288.02701470069,7.947,4.59356282283203,75.848,62.915,"Americas","Post-2020"
"Brazil","BRA","Latin America & Caribbean","Upper middle income",2017,8628.25308908043,12.792,3.44637335032668,75.383,64.525,"Americas","Pre-2020"
"Brazil","BRA","Latin America & Caribbean","Upper middle income",2015,8936.19661712113,8.538,9.02990102416137,75.106,64.275,"Americas","Pre-2020"
"Brazil","BRA","Latin America & Caribbean","Upper middle income",2016,8577.84376650911,11.58,8.73914352329392,75.081,64.29,"Americas","Pre-2020"
"Brazil","BRA","Latin America & Caribbean","Upper middle income",2020,8435.01143254978,13.697,3.21176803803373,74.506,60.479,"Americas","Post-2020"
"Brazil","BRA","Latin America & Caribbean","Upper middle income",2021,8799.22945810901,13.158,8.30165975585677,73.038,62.456,"Americas","Post-2020"
"Brazil","BRA","Latin America & Caribbean","Upper middle income",2018,8722.33630317935,12.329,3.66485028376727,75.633,64.501,"Americas","Pre-2020"
"Brazil","BRA","Latin America & Caribbean","Upper middle income",2019,8771.44051292177,11.936,3.73297621216898,75.809,64.887,"Americas","Pre-2020"
"Brunei Darussalam","BRN","East Asia & Pacific","High income",2018,29200.1951241759,8.7,1.02505179290213,74.992,66.433,"Asia","Pre-2020"
"Brunei Darussalam","BRN","East Asia & Pacific","High income",2016,29492.4145383772,8.574,-0.278693265753081,74.905,65.421,"Asia","Pre-2020"
"Brunei Darussalam","BRN","East Asia & Pacific","High income",2015,30625.128732694,7.726,-0.488347420743483,74.88,65.682,"Asia","Pre-2020"
"Brunei Darussalam","BRN","East Asia & Pacific","High income",2021,29256.1832859253,4.905,1.73341388450597,74.869,63.895,"Asia","Post-2020"
"Brunei Darussalam","BRN","East Asia & Pacific","High income",2017,29524.65904505,9.316,-1.2605056462896,74.943,65.191,"Asia","Pre-2020"
"Brunei Darussalam","BRN","East Asia & Pacific","High income",2019,29996.2405849189,6.6,-0.390522069165538,75.049,64.793,"Asia","Pre-2020"
"Brunei Darussalam","BRN","East Asia & Pacific","High income",2020,30015.9587299585,7.409,1.94031996607182,75.114,64.036,"Asia","Post-2020"
"Brunei Darussalam","BRN","East Asia & Pacific","High income",2022,28549.175527547,5.191,3.68225030604211,72.917,64.083,"Asia","Post-2020"
"Brunei Darussalam","BRN","East Asia & Pacific","High income",2023,28645.9644636922,5.183,0.35706431153695,75.327,63.984,"Asia","Post-2020"
"Bulgaria","BGR","Europe & Central Asia","High income",2016,7586.50414873238,7.575,-0.798649886453677,74.8121951219512,53.31,"Europe","Pre-2020"
"Bulgaria","BGR","Europe & Central Asia","High income",2015,7268.65445473873,9.143,-0.104633261008384,74.6146341463415,54.209,"Europe","Pre-2020"
"Bulgaria","BGR","Europe & Central Asia","High income",2020,8450.60388758371,5.125,1.67244096855763,73.3560975609756,55.726,"Europe","Post-2020"
"Bulgaria","BGR","Europe & Central Asia","High income",2021,9168.85176416607,5.267,3.29774435299508,71.2121951219512,55.293,"Europe","Post-2020"
"Bulgaria","BGR","Europe & Central Asia","High income",2022,9601.43271269533,4.268,15.3252589264367,74.1609756097561,56.668,"Europe","Post-2020"
"Bulgaria","BGR","Europe & Central Asia","High income",2018,8211.93640364397,5.211,2.8145447382483,74.9634146341464,55.316,"Europe","Pre-2020"
"Bulgaria","BGR","Europe & Central Asia","High income",2023,9810.66890602451,4.319,9.44284140088566,75.7073170731707,56.843,"Europe","Post-2020"
"Bulgaria","BGR","Europe & Central Asia","High income",2017,7898.70694583532,6.164,2.06159619443141,74.8146341463415,55.405,"Europe","Pre-2020"
"Bulgaria","BGR","Europe & Central Asia","High income",2019,8644.24951911477,4.23,3.10372944796774,75.1121951219512,56.548,"Europe","Pre-2020"
"Burkina Faso","BFA","Sub-Saharan Africa","Low income",2015,630.124750752312,4.461,0.7248389810706,58.778,63.369,"Africa","Pre-2020"
"Burkina Faso","BFA","Sub-Saharan Africa","Low income",2022,739.363021191451,5.389,0.987057338725474,60.7,47.453,"Africa","Post-2020"
"Burkina Faso","BFA","Sub-Saharan Africa","Low income",2023,744.165760639938,5.348,0.987057338725474,61.092,47.405,"Africa","Post-2020"
"Burkina Faso","BFA","Sub-Saharan Africa","Low income",2016,648.420480176012,4.587,0.441041448058777,59.173,61.103,"Africa","Pre-2020"
"Burkina Faso","BFA","Sub-Saharan Africa","Low income",2017,669.276310328333,4.656,1.48299897161327,59.578,58.828,"Africa","Pre-2020"
"Burkina Faso","BFA","Sub-Saharan Africa","Low income",2018,694.492813126351,4.695,1.95594302672532,59.972,56.544,"Africa","Pre-2020"
"Burkina Faso","BFA","Sub-Saharan Africa","Low income",2020,713.8421779224,5.04,1.88470066518848,60.454,51.528,"Africa","Post-2020"
"Burkina Faso","BFA","Sub-Saharan Africa","Low income",2021,745.472563435144,5.2,3.65326761825511,60.046,49.712,"Africa","Post-2020"
"Burkina Faso","BFA","Sub-Saharan Africa","Low income",2019,717.021595096634,4.71,-3.23338933983324,60.184,54.247,"Africa","Pre-2020"
"Burundi","BDI","Sub-Saharan Africa","Low income",2015,280.966831311923,1.442,5.54468891259784,60.107,79.521,"Africa","Pre-2020"
"Burundi","BDI","Sub-Saharan Africa","Low income",2017,269.47688960656,1.247,16.0525353030392,61.345,80.156,"Africa","Pre-2020"
"Burundi","BDI","Sub-Saharan Africa","Low income",2021,255.917950730796,1.118,8.40453845076341,62.101,79.14,"Africa","Post-2020"
"Burundi","BDI","Sub-Saharan Africa","Low income",2019,261.750180238427,1.043,-0.686772170797372,62.18,79.798,"Africa","Pre-2020"
"Burundi","BDI","Sub-Saharan Africa","Low income",2022,253.69164159159,0.915,18.8008786664945,62.882,79.16,"Africa","Post-2020"
"Burundi","BDI","Sub-Saharan Africa","Low income",2018,265.672394335817,1.146,-2.81469807668464,61.806,80.107,"Africa","Pre-2020"
"Burundi","BDI","Sub-Saharan Africa","Low income",2023,253.44565118586,0.921,26.9414835762453,63.651,78.911,"Africa","Post-2020"
"Burundi","BDI","Sub-Saharan Africa","Low income",2016,274.513363399011,1.347,5.55768961400966,60.789,79.976,"Africa","Pre-2020"
"Burundi","BDI","Sub-Saharan Africa","Low income",2020,255.078218433565,1.03,7.32110643415518,62.569,78.547,"Africa","Post-2020"
"Cabo Verde","CPV","Sub-Saharan Africa","Lower middle income",2017,3719.71306047915,12.24,0.784415251101357,74.71,59.18,"Africa","Pre-2020"
"Cabo Verde","CPV","Sub-Saharan Africa","Lower middle income",2018,3853.67940035241,12.17,1.25699566690508,74.84,55.56,"Africa","Pre-2020"
"Cabo Verde","CPV","Sub-Saharan Africa","Lower middle income",2015,3415.06266730931,11.907,0.131187999024519,74.096,59.163,"Africa","Pre-2020"
"Cabo Verde","CPV","Sub-Saharan Africa","Lower middle income",2022,3997.76763250653,12.246,7.9309292543009,75.907,57.809,"Africa","Post-2020"
"Cabo Verde","CPV","Sub-Saharan Africa","Lower middle income",2020,3255.93628984058,14.69,0.605795808395438,73.818,55,"Africa","Post-2020"
"Cabo Verde","CPV","Sub-Saharan Africa","Lower middle income",2016,3560.1400729534,12.077,-1.40781637091705,74.35,59.171,"Africa","Pre-2020"
"Cabo Verde","CPV","Sub-Saharan Africa","Lower middle income",2021,3471.6553421786,13.976,1.86215297494641,74.424,55.531,"Africa","Post-2020"
"Cabo Verde","CPV","Sub-Saharan Africa","Lower middle income",2019,4115.90283469406,12.128,1.10666674296062,75.449,57.43,"Africa","Pre-2020"
"Cabo Verde","CPV","Sub-Saharan Africa","Lower middle income",2023,4192.40126436212,11.971,3.72437517668746,76.059,57.514,"Africa","Post-2020"
"Cambodia","KHM","East Asia & Pacific","Lower middle income",2020,1908.63427518336,0.172,2.94029514263971,70.059,82.238,"Asia","Post-2020"
"Cambodia","KHM","East Asia & Pacific","Lower middle income",2023,2085.05748462072,0.225,2.12746796594196,70.668,79.987,"Asia","Post-2020"
"Cambodia","KHM","East Asia & Pacific","Lower middle income",2016,1645.46671578126,0.716,3.01913975139129,69.635,81.735,"Asia","Pre-2020"
"Cambodia","KHM","East Asia & Pacific","Lower middle income",2019,2008.32094006706,0.119,1.94257500833107,70.127,82.426,"Asia","Pre-2020"
"Cambodia","KHM","East Asia & Pacific","Lower middle income",2017,1753.93530504662,0.141,2.91263557371475,69.842,81.409,"Asia","Pre-2020"
"Cambodia","KHM","East Asia & Pacific","Lower middle income",2015,1547.32010444393,0.393,1.22393195511124,69.398,79.603,"Asia","Pre-2020"
"Cambodia","KHM","East Asia & Pacific","Lower middle income",2022,2011.27433313199,0.231,5.34370264895434,70.528,80.017,"Asia","Post-2020"
"Cambodia","KHM","East Asia & Pacific","Lower middle income",2018,1884.28374817086,0.13,2.45908515380142,69.993,81.916,"Asia","Pre-2020"
"Cambodia","KHM","East Asia & Pacific","Lower middle income",2021,1938.76436741791,0.396,2.92073477592951,69.301,79.51,"Asia","Post-2020"
"Cameroon","CMR","Sub-Saharan Africa","Lower middle income",2017,1444.90682916573,3.568,0.640409149881966,60.817,69.303,"Africa","Pre-2020"
"Cameroon","CMR","Sub-Saharan Africa","Lower middle income",2016,1435.61830727839,3.528,0.874190383288837,60.293,70.219,"Africa","Pre-2020"
"Cameroon","CMR","Sub-Saharan Africa","Lower middle income",2023,1466.76885819356,3.613,7.38281384280978,63.7,65.625,"Africa","Post-2020"
"Cameroon","CMR","Sub-Saharan Africa","Lower middle income",2015,1415.00009710569,3.518,2.67623531419901,59.687,71.148,"Africa","Pre-2020"
"Cameroon","CMR","Sub-Saharan Africa","Lower middle income",2020,1434.51913723409,3.87,2.43760882182241,61.674,65.915,"Africa","Post-2020"
"Cameroon","CMR","Sub-Saharan Africa","Lower middle income",2019,1470.31785276187,3.622,2.45280214062729,61.695,67.447,"Africa","Pre-2020"
"Cameroon","CMR","Sub-Saharan Africa","Lower middle income",2018,1461.01969999317,3.601,1.0688581131292,61.189,68.383,"Africa","Pre-2020"
"Cameroon","CMR","Sub-Saharan Africa","Lower middle income",2022,1458.66180431693,3.653,6.24767713343864,62.443,65.694,"Africa","Post-2020"
"Cameroon","CMR","Sub-Saharan Africa","Lower middle income",2021,1443.57600237663,3.973,2.27185762503636,61.146,65.315,"Africa","Post-2020"
"Canada","CAN","North America","High income",2017,44339.3886689254,6.426,1.5968841285297,81.8129268292683,65.792,"Americas","Pre-2020"
"Canada","CAN","North America","High income",2018,44907.3436912123,5.837,2.26822567248104,81.8087804878049,65.547,"Americas","Pre-2020"
"Canada","CAN","North America","High income",2020,42366.1285377884,9.657,0.716999632307807,81.5351219512195,64.097,"Americas","Post-2020"
"Canada","CAN","North America","High income",2015,43594.1941045394,6.945,1.12524136094278,81.8258536585366,65.887,"Americas","Pre-2020"
"Canada","CAN","North America","High income",2019,45100.2915069262,5.69,1.94926902411596,82.1636585365854,65.809,"Americas","Pre-2020"
"Canada","CAN","North America","High income",2016,43551.3425975115,7.038,1.42875954701085,81.94,65.638,"Americas","Pre-2020"
"Canada","CAN","North America","High income",2022,45677.686578804,5.279,6.80280115341609,81.2453658536585,65.247,"Americas","Post-2020"
"Canada","CAN","North America","High income",2023,45048.2842408265,5.415,3.87900159788427,81.6465853658537,65.361,"Americas","Post-2020"
"Canada","CAN","North America","High income",2021,44639.193269037,7.527,3.39519318527533,81.5168292682927,65.195,"Americas","Post-2020"
"Cayman Islands","CYM","Latin America & Caribbean","High income",2023,81411.6457813075,NA,-1.48639303013712,80.358,NA,"Americas","Post-2020"
"Cayman Islands","CYM","Latin America & Caribbean","High income",2021,77285.7966767064,NA,-1.48639303013712,79.3,NA,"Americas","Post-2020"
"Cayman Islands","CYM","Latin America & Caribbean","High income",2015,76379.2095108681,NA,-2.34752770165615,78.119,NA,"Americas","Pre-2020"
"Cayman Islands","CYM","Latin America & Caribbean","High income",2017,77717.1752058822,NA,-1.48639303013712,78.615,NA,"Americas","Pre-2020"
"Cayman Islands","CYM","Latin America & Caribbean","High income",2016,77031.8643873625,NA,-0.625258358618096,78.367,NA,"Americas","Pre-2020"
"Cayman Islands","CYM","Latin America & Caribbean","High income",2022,79587.3887913705,NA,-1.48639303013712,79.984,NA,"Americas","Post-2020"
"Cayman Islands","CYM","Latin America & Caribbean","High income",2020,75199.6450417809,NA,-1.48639303013712,79.23,NA,"Americas","Post-2020"
"Cayman Islands","CYM","Latin America & Caribbean","High income",2019,80714.5718222987,NA,-1.48639303013712,79.052,NA,"Americas","Pre-2020"
"Cayman Islands","CYM","Latin America & Caribbean","High income",2018,79305.769672996,NA,-1.48639303013712,78.835,NA,"Americas","Pre-2020"
"Central African Republic","CAF","Sub-Saharan Africa","Low income",2016,376.858254120398,5.491,4.94543276106514,50.999,73.696,"Africa","Pre-2020"
"Central African Republic","CAF","Sub-Saharan Africa","Low income",2018,395.020015455909,5.517,1.61215686991552,52.297,73.71,"Africa","Pre-2020"
"Central African Republic","CAF","Sub-Saharan Africa","Low income",2020,398.834274122139,6.196,1.71015659523154,50.596,73.002,"Africa","Post-2020"
