"Country","iso3","Region","Income","Year","GDP","Unemployment","Inflation","LifeExp","LaborForce","Continent","COVID","logGDP"
"Benin","BEN","Sub-Saharan Africa","Lower middle income",2015,1002.41886879614,1.82,0.218785923536209,59.123,73.519,"Africa","Pre-2020",6.91116831673296
"Benin","BEN","Sub-Saharan Africa","Lower middle income",2018,1071.50452156932,1.41,0.919170717886098,59.71,74.707,"Africa","Pre-2020",6.97775186670874
"Benin","BEN","Sub-Saharan Africa","Lower middle income",2017,1032.90471194182,1.659,0.0432648555103161,59.528,74.315,"Africa","Pre-2020",6.94109789602672
"Benin","BEN","Sub-Saharan Africa","Lower middle income",2019,1114.17304526443,1.214,0.732849371241047,59.888,75.095,"Africa","Pre-2020",7.0167648693989
"Benin","BEN","Sub-Saharan Africa","Lower middle income",2016,1006.03926633023,1.784,-0.79331014578558,59.283,73.919,"Africa","Pre-2020",6.91476988533493
"Benin","BEN","Sub-Saharan Africa","Lower middle income",2021,1176.37727637273,1.779,1.73353962694033,59.61,75.987,"Africa","Post-2020",7.07104459657161
"Bermuda","BMU","North America","High income",2021,103134.729483915,NA,NA,81.745,NA,"Americas","Post-2020",11.5438011617052
"Bermuda","BMU","North America","High income",2016,104190.876720334,NA,NA,80.476,NA,"Americas","Pre-2020",11.5539894467244
"Bermuda","BMU","North America","High income",2017,107734.608357327,NA,NA,80.686,NA,"Americas","Pre-2020",11.5874354339162
"Bermuda","BMU","North America","High income",2023,115124.71719745,NA,NA,82.309,NA,"Americas","Post-2020",11.6537800032663
"Bermuda","BMU","North America","High income",2018,106843.163739391,NA,NA,80.986,NA,"Americas","Pre-2020",11.5791266381923
"Bermuda","BMU","North America","High income",2022,109642.671877743,NA,NA,82.062,NA,"Americas","Post-2020",11.6049910401673
"Bermuda","BMU","North America","High income",2015,104855.366822135,NA,NA,80.338,NA,"Americas","Pre-2020",11.5603467576351
"Bermuda","BMU","North America","High income",2020,98999.5076617935,NA,NA,81.456,NA,"Americas","Post-2020",11.5028802570005
"Bermuda","BMU","North America","High income",2019,106709.881238843,NA,NA,81.251,NA,"Americas","Pre-2020",11.5778784118357
"Bhutan","BTN","South Asia","Lower middle income",2023,3488.84449072501,3.126,4.22934419929255,72.975,64.994,"Asia","Post-2020",8.1576124556722
"Bhutan","BTN","South Asia","Lower middle income",2021,3206.20366997254,4.803,7.3468144053353,72.448,69.094,"Asia","Post-2020",8.07315470561941
"Bhutan","BTN","South Asia","Lower middle income",2015,2954.04081911097,2.45,4.54814395082206,70.797,63.14,"Asia","Pre-2020",7.99126774331872
"Bhutan","BTN","South Asia","Lower middle income",2017,3211.80903275593,3.016,4.95508366985128,71.413,62.782,"Asia","Pre-2020",8.07490092154367
"Bhutan","BTN","South Asia","Lower middle income",2016,3173.36773217431,2.705,3.21988689395717,71.119,62.961,"Asia","Pre-2020",8.06286375202324
"Bhutan","BTN","South Asia","Lower middle income",2022,3349.73309632799,5.947,5.63916671396366,72.754,63.094,"Asia","Post-2020",8.11693443560306
"Bhutan","BTN","South Asia","Lower middle income",2019,3467.38598979356,2.72,2.72643037388829,72.005,66.364,"Asia","Pre-2020",8.15144463210884
"Bhutan","BTN","South Asia","Lower middle income",2020,3092.12428399363,5.03,5.62936522632511,72.253,67.827,"Asia","Post-2020",8.03693695422296
"Bhutan","BTN","South Asia","Lower middle income",2018,3300.55006461736,3.35,2.72396386183714,71.711,62.603,"Asia","Pre-2020",8.102147353723
"Bolivia","BOL","Latin America & Caribbean","Lower middle income",2022,3172.91046695036,3.552,1.74632872945968,67.434,78.267,"Americas","Post-2020",8.06271969241829
"Bolivia","BOL","Latin America & Caribbean","Lower middle income",2020,2949.81955038243,7.903,0.940742153381827,62.906,72.869,"Americas","Post-2020",7.98983822443975
"Bolivia","BOL","Latin America & Caribbean","Lower middle income",2018,3246.76434820658,3.519,2.27205987230154,67.699,71.798,"Americas","Pre-2020",8.08572214575742
"Bolivia","BOL","Latin America & Caribbean","Lower middle income",2016,3077.57057564767,3.498,3.62321431764138,67.392,67.359,"Americas","Pre-2020",8.03222066942474
"Bolivia","BOL","Latin America & Caribbean","Lower middle income",2021,3098.35062383781,5.089,0.737383721452307,61.427,77.79,"Americas","Post-2020",8.03894789234869
"Bolivia","BOL","Latin America & Caribbean","Lower middle income",2017,3160.16421228968,3.655,2.8227580554717,67.536,68.634,"Americas","Pre-2020",8.05869566034104
"Bolivia","BOL","Latin America & Caribbean","Lower middle income",2019,3272.38171029956,3.682,1.83954504969027,67.82,74.158,"Americas","Pre-2020",8.09357889168511
"Bolivia","BOL","Latin America & Caribbean","Lower middle income",2015,2996.01289811344,3.111,4.05961041135646,67.205,67.537,"Americas","Pre-2020",8.00537137098222
"Bolivia","BOL","Latin America & Caribbean","Lower middle income",2023,3226.08756009169,3.024,2.57688800489189,68.581,78.36,"Americas","Post-2020",8.07933532527285
"Bosnia and Herzegovina","BIH","Europe & Central Asia","Upper middle income",2018,5360.17443893099,18.4,1.41710814018034,77.942,49.599,"Europe","Pre-2020",8.58693834180423
"Bosnia and Herzegovina","BIH","Europe & Central Asia","Upper middle income",2016,4876.5347244666,25.408,-1.5841,77.124,50.086,"Europe","Pre-2020",8.4923951917885
"Bosnia and Herzegovina","BIH","Europe & Central Asia","Upper middle income",2022,6327.06293910437,12.657,14.0208440826771,76.777,48.838,"Europe","Post-2020",8.75274945552704
"Bosnia and Herzegovina","BIH","Europe & Central Asia","Upper middle income",2017,5099.81613758953,20.527,0.810133321953058,77.385,49.865,"Europe","Pre-2020",8.53715583288781
"Bosnia and Herzegovina","BIH","Europe & Central Asia","Upper middle income",2021,5995.44817572385,14.897,1.98163900587619,74.567,48.812,"Europe","Post-2020",8.69892260221366
"Bosnia and Herzegovina","BIH","Europe & Central Asia","Upper middle income",2019,5583.29732033466,15.692,0.562782154061217,77.394,49.262,"Europe","Pre-2020",8.62771388807035
"Bosnia and Herzegovina","BIH","Europe & Central Asia","Upper middle income",2020,5490.75367062899,15.868,-1.05129600763489,76.04,48.752,"Europe","Post-2020",8.61100291348374
"Bosnia and Herzegovina","BIH","Europe & Central Asia","Upper middle income",2015,4662.25883724069,27.695,-1.03602303425471,77.073,50.294,"Europe","Pre-2020",8.44746980400478
"Bosnia and Herzegovina","BIH","Europe & Central Asia","Upper middle income",2023,6493.22233959649,10.668,6.10590112848281,77.85,49.428,"Europe","Post-2020",8.77866818977249
"Botswana","BWA","Sub-Saharan Africa","Upper middle income",2021,6895.91184943107,23.106,7.24097765588445,63.303,63.994,"Africa","Post-2020",8.83882903234788
"Botswana","BWA","Sub-Saharan Africa","Upper middle income",2017,6662.5764477869,19.664,3.3082807676822,65.42,62.766,"Africa","Pre-2020",8.8044116235715
"Botswana","BWA","Sub-Saharan Africa","Upper middle income",2018,6843.84612121161,19.681,3.23801558947711,66.371,63.107,"Africa","Pre-2020",8.83125125700406
"Botswana","BWA","Sub-Saharan Africa","Upper middle income",2016,6490.83463593483,19.329,2.81495791361944,64.32,62.461,"Africa","Pre-2020",8.77830045633453
"Botswana","BWA","Sub-Saharan Africa","Upper middle income",2020,6254.24806377545,21.017,1.8903591682421,67.643,61.735,"Africa","Post-2020",8.74117608059193
"Botswana","BWA","Sub-Saharan Africa","Upper middle income",2022,7159.5860618268,23.615,11.665567478802,68.749,64.621,"Africa","Post-2020",8.87634710881543
"Botswana","BWA","Sub-Saharan Africa","Upper middle income",2019,6951.73188985979,20.094,2.77286442863323,67.167,63.48,"Africa","Pre-2020",8.84688993900171
"Botswana","BWA","Sub-Saharan Africa","Upper middle income",2023,7269.05170664457,23.381,5.06761549343829,69.163,68.276,"Africa","Post-2020",8.89151868283303
"Botswana","BWA","Sub-Saharan Africa","Upper middle income",2015,6141.20394726616,18.93,3.06203169580557,63.215,62.191,"Africa","Pre-2020",8.72293890580053
"Brazil","BRA","Latin America & Caribbean","Upper middle income",2022,9032.08481566299,9.231,9.28010608956872,74.872,63.527,"Americas","Post-2020",9.10864920664002
"Brazil","BRA","Latin America & Caribbean","Upper middle income",2023,9288.02701470069,7.947,4.59356282283203,75.848,62.915,"Americas","Post-2020",9.13658909162968
"Brazil","BRA","Latin America & Caribbean","Upper middle income",2017,8628.25308908043,12.792,3.44637335032668,75.383,64.525,"Americas","Pre-2020",9.06291323213734
"Brazil","BRA","Latin America & Caribbean","Upper middle income",2015,8936.19661712113,8.538,9.02990102416137,75.106,64.275,"Americas","Pre-2020",9.09797724148862
"Brazil","BRA","Latin America & Caribbean","Upper middle income",2016,8577.84376650911,11.58,8.73914352329392,75.081,64.29,"Americas","Pre-2020",9.05705442425305
"Brazil","BRA","Latin America & Caribbean","Upper middle income",2020,8435.01143254978,13.697,3.21176803803373,74.506,60.479,"Americas","Post-2020",9.04026489680754
"Brazil","BRA","Latin America & Caribbean","Upper middle income",2021,8799.22945810901,13.158,8.30165975585677,73.038,62.456,"Americas","Post-2020",9.08253307491147
"Brazil","BRA","Latin America & Caribbean","Upper middle income",2018,8722.33630317935,12.329,3.66485028376727,75.633,64.501,"Americas","Pre-2020",9.07375704730456
"Brazil","BRA","Latin America & Caribbean","Upper middle income",2019,8771.44051292177,11.936,3.73297621216898,75.809,64.887,"Americas","Pre-2020",9.07937032634823
"Brunei Darussalam","BRN","East Asia & Pacific","High income",2018,29200.1951241759,8.7,1.02505179290213,74.992,66.433,"Asia","Pre-2020",10.2819649163289
"Brunei Darussalam","BRN","East Asia & Pacific","High income",2016,29492.4145383772,8.574,-0.278693265753081,74.905,65.421,"Asia","Pre-2020",10.2919222814198
"Brunei Darussalam","BRN","East Asia & Pacific","High income",2015,30625.128732694,7.726,-0.488347420743483,74.88,65.682,"Asia","Pre-2020",10.3296088037456
"Brunei Darussalam","BRN","East Asia & Pacific","High income",2021,29256.1832859253,4.905,1.73341388450597,74.869,63.895,"Asia","Post-2020",10.2838804049344
"Brunei Darussalam","BRN","East Asia & Pacific","High income",2017,29524.65904505,9.316,-1.2605056462896,74.943,65.191,"Asia","Pre-2020",10.29301496241
"Brunei Darussalam","BRN","East Asia & Pacific","High income",2019,29996.2405849189,6.6,-0.390522069165538,75.049,64.793,"Asia","Pre-2020",10.3088606759111
"Brunei Darussalam","BRN","East Asia & Pacific","High income",2020,30015.9587299585,7.409,1.94031996607182,75.114,64.036,"Asia","Post-2020",10.3095177919261
"Brunei Darussalam","BRN","East Asia & Pacific","High income",2022,28549.175527547,5.191,3.68225030604211,72.917,64.083,"Asia","Post-2020",10.2594183631405
"Brunei Darussalam","BRN","East Asia & Pacific","High income",2023,28645.9644636922,5.183,0.35706431153695,75.327,63.984,"Asia","Post-2020",10.2628027641279
"Bulgaria","BGR","Europe & Central Asia","High income",2016,7586.50414873238,7.575,-0.798649886453677,74.8121951219512,53.31,"Europe","Pre-2020",8.93425798215276
"Bulgaria","BGR","Europe & Central Asia","High income",2015,7268.65445473873,9.143,-0.104633261008384,74.6146341463415,54.209,"Europe","Pre-2020",8.89146403910068
"Bulgaria","BGR","Europe & Central Asia","High income",2020,8450.60388758371,5.125,1.67244096855763,73.3560975609756,55.726,"Europe","Post-2020",9.04211151152124
"Bulgaria","BGR","Europe & Central Asia","High income",2021,9168.85176416607,5.267,3.29774435299508,71.2121951219512,55.293,"Europe","Post-2020",9.12367639981626
"Bulgaria","BGR","Europe & Central Asia","High income",2022,9601.43271269533,4.268,15.3252589264367,74.1609756097561,56.668,"Europe","Post-2020",9.16977175292608
"Bulgaria","BGR","Europe & Central Asia","High income",2018,8211.93640364397,5.211,2.8145447382483,74.9634146341464,55.316,"Europe","Pre-2020",9.01346580033312
"Bulgaria","BGR","Europe & Central Asia","High income",2023,9810.66890602451,4.319,9.44284140088566,75.7073170731707,56.843,"Europe","Post-2020",9.19132766102842
"Bulgaria","BGR","Europe & Central Asia","High income",2017,7898.70694583532,6.164,2.06159619443141,74.8146341463415,55.405,"Europe","Pre-2020",8.97458094230318
"Bulgaria","BGR","Europe & Central Asia","High income",2019,8644.24951911477,4.23,3.10372944796774,75.1121951219512,56.548,"Europe","Pre-2020",9.06476526052502
"Burkina Faso","BFA","Sub-Saharan Africa","Low income",2015,630.124750752312,4.461,0.7248389810706,58.778,63.369,"Africa","Pre-2020",6.44750354625298
"Burkina Faso","BFA","Sub-Saharan Africa","Low income",2022,739.363021191451,5.389,0.987057338725474,60.7,47.453,"Africa","Post-2020",6.60714063508613
"Burkina Faso","BFA","Sub-Saharan Africa","Low income",2023,744.165760639938,5.348,0.987057338725474,61.092,47.405,"Africa","Post-2020",6.61360669113393
"Burkina Faso","BFA","Sub-Saharan Africa","Low income",2016,648.420480176012,4.587,0.441041448058777,59.173,61.103,"Africa","Pre-2020",6.4760803962457
"Burkina Faso","BFA","Sub-Saharan Africa","Low income",2017,669.276310328333,4.656,1.48299897161327,59.578,58.828,"Africa","Pre-2020",6.5076900308452
"Burkina Faso","BFA","Sub-Saharan Africa","Low income",2018,694.492813126351,4.695,1.95594302672532,59.972,56.544,"Africa","Pre-2020",6.54462067791881
"Burkina Faso","BFA","Sub-Saharan Africa","Low income",2020,713.8421779224,5.04,1.88470066518848,60.454,51.528,"Africa","Post-2020",6.57206178815106
"Burkina Faso","BFA","Sub-Saharan Africa","Low income",2021,745.472563435144,5.2,3.65326761825511,60.046,49.712,"Africa","Post-2020",6.61535886270052
"Burkina Faso","BFA","Sub-Saharan Africa","Low income",2019,717.021595096634,4.71,-3.23338933983324,60.184,54.247,"Africa","Pre-2020",6.57649964533219
"Burundi","BDI","Sub-Saharan Africa","Low income",2015,280.966831311923,1.442,5.54468891259784,60.107,79.521,"Africa","Pre-2020",5.64178944455914
"Burundi","BDI","Sub-Saharan Africa","Low income",2017,269.47688960656,1.247,16.0525353030392,61.345,80.156,"Africa","Pre-2020",5.60018665880142
"Burundi","BDI","Sub-Saharan Africa","Low income",2021,255.917950730796,1.118,8.40453845076341,62.101,79.14,"Africa","Post-2020",5.54875677606476
"Burundi","BDI","Sub-Saharan Africa","Low income",2019,261.750180238427,1.043,-0.686772170797372,62.18,79.798,"Africa","Pre-2020",5.5712036957261
"Burundi","BDI","Sub-Saharan Africa","Low income",2022,253.69164159159,0.915,18.8008786664945,62.882,79.16,"Africa","Post-2020",5.54005356476688
"Burundi","BDI","Sub-Saharan Africa","Low income",2018,265.672394335817,1.146,-2.81469807668464,61.806,80.107,"Africa","Pre-2020",5.58602091752847
"Burundi","BDI","Sub-Saharan Africa","Low income",2023,253.44565118586,0.921,26.9414835762453,63.651,78.911,"Africa","Post-2020",5.53908726185267
"Burundi","BDI","Sub-Saharan Africa","Low income",2016,274.513363399011,1.347,5.55768961400966,60.789,79.976,"Africa","Pre-2020",5.61863613340211
"Burundi","BDI","Sub-Saharan Africa","Low income",2020,255.078218433565,1.03,7.32110643415518,62.569,78.547,"Africa","Post-2020",5.5454829385676
"Cabo Verde","CPV","Sub-Saharan Africa","Lower middle income",2017,3719.71306047915,12.24,0.784415251101357,74.71,59.18,"Africa","Pre-2020",8.22167061182287
"Cabo Verde","CPV","Sub-Saharan Africa","Lower middle income",2018,3853.67940035241,12.17,1.25699566690508,74.84,55.56,"Africa","Pre-2020",8.25704311790934
"Cabo Verde","CPV","Sub-Saharan Africa","Lower middle income",2015,3415.06266730931,11.907,0.131187999024519,74.096,59.163,"Africa","Pre-2020",8.13624389997125
"Cabo Verde","CPV","Sub-Saharan Africa","Lower middle income",2022,3997.76763250653,12.246,7.9309292543009,75.907,57.809,"Africa","Post-2020",8.29374150075861
"Cabo Verde","CPV","Sub-Saharan Africa","Lower middle income",2020,3255.93628984058,14.69,0.605795808395438,73.818,55,"Africa","Post-2020",8.08854224409031
"Cabo Verde","CPV","Sub-Saharan Africa","Lower middle income",2016,3560.1400729534,12.077,-1.40781637091705,74.35,59.171,"Africa","Pre-2020",8.17783601779015
"Cabo Verde","CPV","Sub-Saharan Africa","Lower middle income",2021,3471.6553421786,13.976,1.86215297494641,74.424,55.531,"Africa","Post-2020",8.15267480859656
"Cabo Verde","CPV","Sub-Saharan Africa","Lower middle income",2019,4115.90283469406,12.128,1.10666674296062,75.449,57.43,"Africa","Pre-2020",8.32285642049408
"Cabo Verde","CPV","Sub-Saharan Africa","Lower middle income",2023,4192.40126436212,11.971,3.72437517668746,76.059,57.514,"Africa","Post-2020",8.3412674412235
"Cambodia","KHM","East Asia & Pacific","Lower middle income",2020,1908.63427518336,0.172,2.94029514263971,70.059,82.238,"Asia","Post-2020",7.55466702374465
"Cambodia","KHM","East Asia & Pacific","Lower middle income",2023,2085.05748462072,0.225,2.12746796594196,70.668,79.987,"Asia","Post-2020",7.64303119252557
"Cambodia","KHM","East Asia & Pacific","Lower middle income",2016,1645.46671578126,0.716,3.01913975139129,69.635,81.735,"Asia","Pre-2020",7.40638688647772
